MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
2.51043000518766,12.53239189373327,1.9551586664206082,0.004445402971200331,902.2085776571064,1.1879859338941912,37.6828441695937,-115.05569908215737,5.0
2.2255920656117154,1.7706448949382267,4.937891027752729,0.3480427009247818,3364.893365253691,5.057350820355395,40.026112298817324,-118.71951024370512,5.0
1.3856672528504574,18.116133167761976,6.979354983700977,0.44881240845700027,1383.0059753881956,0.8447209489815262,39.83084700995209,-120.56695009877112,5.0
10.736419777613404,23.286790168946663,6.765913418197101,0.07279737559554482,1532.6025328591254,2.1520935225647717,39.92658565874511,-119.84150365801283,5.0
5.293164037901198,9.245243248085057,3.199285207417213,0.05580183660205536,2393.8357812232657,0.9027872280509115,38.36039868368075,-116.6669192281987,5.0
4.646835465137716,9.533386504054079,3.943274969198352,0.10248882880215456,1440.845679742408,2.975222066158037,33.59046964727582,-116.05053070539442,5.0
4.327468783823594,25.525397476753458,3.1491268919599267,0.017098166147751746,1110.722175745182,3.864059564849447,33.7533333446612,-119.4175887056657,5.0
4.019590626766866,37.634889943972205,3.9444191466969794,0.2850237942789527,2333.0275223596695,5.561570567077579,34.57356008710717,-121.84172867366783,5.0
3.457220042443628,7.82524651298435,5.931121371223576,0.4034986849146292,898.8663005999726,1.3642967247668714,40.647082919742815,-118.24599628046656,5.0
0.8516911485968262,31.27670035163546,6.638229184436155,0.37123245458426063,2539.4903665850375,2.419215007201444,36.57947847509641,-123.28425455764618,5.0
1.5842539162420222,45.75097237937858,5.149278089774229,0.277387579993001,1359.4057810419697,2.486115037171563,38.09808173175232,-115.21867943439369,5.0
0.7006273882571623,25.164301248295278,6.957427408194737,0.1971457964421519,2571.5124896691723,2.1777468409773424,40.44649532082673,-119.5410748917051,5.0
5.407815929088347,43.64200286356969,4.463681320156502,0.147558158343224,1503.2695835754557,2.1443777625025704,37.00094194192431,-123.1772724167109,5.0
9.624497281182196,27.206577674545155,5.464239226765668,0.09136912607908595,1008.2876534651368,4.9485461180103165,37.91219400433639,-116.37749299835981,5.0
2.3010777586048556,15.216753493142203,1.245043072164812,0.06341327848061579,2224.6420339856627,2.312973705413115,34.911898104130145,-120.69882284510996,5.0
4.7785426858878814,36.37452093116356,9.125336661367935,0.011510219389598123,3511.797930470235,2.533888626331422,33.5621035267224,-118.09440804581001,5.0
1.5268248829161957,4.188841082885133,7.205707150280715,0.3889123934693071,270.90246834852417,2.1980605258741512,41.62012024390083,-123.55055987301503,5.0
2.967999921051862,36.94842151221247,7.875741932230103,0.04853228518656748,1622.6350355448335,5.504254501180645,40.8671114822048,-115.53152001748543,5.0
1.5673883470315322,50.928036873915254,6.6439717624046715,0.3987109396969496,1344.4726603266438,1.561609667627125,41.012269470587434,-119.22137962384006,5.0
4.1604473411405785,41.717397366435975,3.3788745978725365,0.22552322023733026,1189.2666033288808,1.8940435313472204,40.596034963868306,-114.59923381089999,5.0
3.4951397540180107,6.6320250339662365,7.137993533584011,0.10407906155579112,2258.5381450806467,1.5979722805087055,35.13875847003392,-115.02361700809853,5.0
3.136370582513636,45.69229109025789,5.653440823237384,0.25032328870661463,1066.601148830539,3.587799155045836,41.78379486750427,-118.69526517826498,5.0
0.8599381572162412,11.364377645390451,10.92699083745336,0.06239420625265701,3403.2802949422585,1.4499508461326105,36.574116432413064,-120.92670468896586,5.0
4.7716161912055695,48.245512943234424,3.8553853160928107,0.6730616420060824,1497.6153947841233,2.7392696481502243,37.07363578659725,-122.24370524467719,5.0
4.873727161331154,22.391847691822992,4.701092190092912,0.173391305888114,2378.482940059572,4.545686654057756,41.8569097552232,-122.4343614036534,5.0
3.051633961610025,26.53183767159131,6.007399975665431,0.435358738020974,3139.5839747180485,0.42369846992353766,37.015283277372326,-117.84083473594485,5.0
