MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
5.609434159508862,3.159651813933945,5.933807367311239,0.6383674572812521,1352.9875926491893,3.123961502259503,34.865715298195035,-115.29557009174458,419475.93927094486
2.920031787519009,23.691825812377317,5.592269228395566,1.0853537844435008,1111.4789552087168,3.221652620628004,33.88567518354088,-116.52474441339551,209646.6775215212
6.5009023916129145,28.896377166489128,6.025962113433505,0.9586455672896212,4149.155131349648,3.2164134523967185,33.88821481780639,-122.39797315736313,428842.4357828939
6.881129432782428,8.483904893590276,3.9971862614741704,1.0259564644923687,554.344354614196,2.5115951181924374,34.93395421443628,-121.16128493343949,426356.45774047385
1.0979296226923272,18.150577351795448,5.240132074655085,0.8176627447343526,2612.8319218845445,2.1770081528331584,37.60007275207239,-114.93680301151502,105838.93176117114
2.395640986275364,51.37001983557955,6.983239969445404,1.1561082218993,2650.7482835274527,3.1311942182653643,39.70190820086689,-118.31826700146142,172349.89206008014
5.255680806334571,1.8277532734660435,5.371054645067225,0.7103284324059238,2913.270353376946,2.7470404792586742,40.601378110895325,-118.91239265610712,347537.4868378593
4.367514815312836,24.077904507743586,5.171124837199729,1.248327452579748,4439.685567944965,3.9191561898433926,39.63846957251908,-115.14290559956001,291678.52892708295
4.966397684991422,43.97538570762801,7.3095256365144,0.9181499386779635,3157.1783064643614,3.9422548480074733,38.46802596718962,-115.55801425900336,337830.0406760212
3.2939121448528397,17.51896439868371,7.340254400951829,0.719461864519382,4870.805454615314,3.99534489719802,41.12243348643509,-117.0250384668362,309557.6435983052
6.758795949725657,25.46972364051282,6.516990472161142,1.3189873646681396,4369.6301084087645,2.5299445494826434,37.43749962597538,-115.47747695840457,401017.06266901176
6.555583870857896,50.88033303518698,5.544882665961333,0.9865314694381694,1152.2272714873366,3.2846845433710468,38.516889988110066,-123.16165022804516,374652.13922892144
5.132061395122432,25.218718660260897,5.760528934883676,1.3815271940884053,1281.7982201039756,3.435476258625742,36.41039522815275,-116.72456033400091,323070.02338648326
7.254482413936065,7.676986919471451,5.195850038425041,1.2442712258626685,1789.3932659843358,3.379177116772201,35.610149908367084,-114.64359797803132,433646.04493179626
5.935018684504091,3.6377960749859444,5.005226880971355,0.840370859042713,2018.4206338926433,2.8228010279030706,35.651261904881906,-123.81023207718596,397074.3606921235
3.2814150742335233,49.21624519443737,4.955583511691568,0.9830020398126502,2809.6760895077077,3.639582451482663,33.90901417626678,-122.06954348209365,216439.9434578914
5.737501568164998,14.556280077028351,5.381945593214793,1.0242075879327148,1239.3119011920603,3.0002374931832616,40.06767768140159,-116.36031611134581,341862.2073217121
3.082234798342002,26.707259234792097,4.965279009315255,1.305260639997288,1189.4913874574518,3.06405306246772,33.02599680116867,-119.09952835569348,229420.28133436985
6.756900602614545,5.6257900705883985,4.436294881456851,1.087503542673423,1968.81079110359,2.231083274111428,38.90950981576294,-123.43381645458739,404474.26901648456
4.900148178027494,22.60641114808086,6.219402669753905,1.0352585242192918,3392.9132547424847,3.3223824847864942,40.71237183195184,-121.62041970843978,336831.5788335324
4.630275272909479,48.43538148175633,6.234595580893437,0.9600240825803384,3471.815504171323,2.8697941432137943,37.22556929636099,-121.05940400077353,322814.26783677377
3.6381409111921172,26.62306267517786,7.7007927584283165,0.9898885928290722,4882.972026197419,3.2323894310502626,33.16690742749473,-121.0893727815405,293553.26969022996
7.4450826773480605,50.52789274191872,5.331661631645297,1.2609184171356649,1091.8356262168888,3.117556849902309,36.56996588555046,-115.52327250531168,430593.1993300791
4.690941035862395,14.200617499107382,6.29610058962327,1.0007410701594948,2025.0098440992056,3.0904682883318855,35.76065272738232,-117.67963542641958,324732.12504217733
4.1433443556737855,26.731807224900795,6.312712579274802,0.921000545740365,4826.9197399013965,2.977143213766658,41.86262353334459,-116.95082721630988,296899.88936843193
4.295732899023541,44.83607038227559,5.7461624388744665,0.8870985668772626,3481.0428390612055,3.393299867330227,39.067019415379974,-124.16429911111449,290677.2834025958
6.064618371106698,23.860870082240933,6.744333588749676,0.8892469692327676,3002.164771627894,2.900553731557467,39.35291814587474,-120.02487997039567,408096.71121675894
5.730888128728156,15.25385605207967,6.775229186850714,0.719580800791447,2744.2656518666,2.2724012902735082,37.40035573014119,-121.12179371934472,389058.4669765644
5.825465223191976,44.62924353431197,6.32741109519754,0.8499249383347042,470.0008626676571,3.284477803186967,39.239435417199914,-115.78074597759826,366265.6550560406
5.8616420060157655,20.884362912503057,5.744360294952204,1.2996840551300646,4477.53166319796,2.5954972375441807,39.3644242788606,-114.76130346080149,355310.10393696564
9.283295201740923,28.06688784407194,5.642469891445465,0.9586801478865007,3164.9755555340275,2.33786907865893,33.130409367088,-120.06659150412995,529835.8356618742
4.187169967230769,50.80288038717243,4.632246101202941,1.1408823337112197,2901.1702988473667,2.4888783329287008,34.61476198253407,-114.56939385428701,271029.27403731516
3.975514541856925,10.510648032549058,5.194082221382308,0.5042486964198332,2743.5516822770287,3.1416661896784603,32.623191776574416,-124.15640795956232,309046.56030160445
3.3724545435042446,16.37143247272947,5.377992476098312,1.1136622617931757,2020.3796158734474,2.951740598452575,37.34317035632143,-121.04280595791394,259903.19128025312
6.2319588451509915,2.584549603561837,4.876028237570566,0.9677294591261772,1347.8569876683746,1.9336584851635763,40.820098620942254,-116.5506882207005,439352.98971699644
7.257944585441783,20.98372320541269,6.439923966687664,0.9037119954218983,3801.077728138973,2.808172028473665,38.29076807960562,-120.69900369524967,468473.1340627804
4.77210508469025,11.209354959827836,7.19662786898701,1.0361919914842264,2596.8808370321444,3.584615612487382,37.25197151417324,-115.09037669622083,346699.6276072935
3.319687046074944,35.681781705802464,5.09193756767085,0.9008349492375944,266.3037082171795,2.7743521645333105,41.29667555230108,-122.1153510750187,208826.89121384211
3.351037568617521,10.247394397058471,6.2834414357446375,0.5752250160223288,2055.5630488836,2.9172617232862037,34.13607585470666,-116.34333272671888,300913.56339184224
6.301185575649402,35.415450372699354,4.96588886047029,1.1844495882343875,4650.15782729188,3.5214957186635765,33.20874092749801,-122.28297747597475,396709.06615756516
6.486508342406885,14.437246837655202,5.695077829060838,1.0486035122696387,1932.0833515502281,3.397744629102268,41.21440449589232,-122.32895082327163,454805.1770319078
6.08630853661039,19.11610954018119,5.309670420822224,0.9372115090504296,2124.841738835311,3.5108755438258554,41.076426671728726,-119.84250641616725,433632.9706086389
3.668980585422611,18.791893254366272,6.601895648606441,0.8067629255855125,3157.4095029696746,1.6137231949731485,38.98823861902302,-114.85059411669667,256937.28636717348
5.464322646133439,37.55433925834408,5.321211826157822,0.706028496778573,4028.2065386978234,3.8667615192210554,34.83680203991249,-118.44545038097651,315187.2364273624
5.233371618281456,24.791972420055497,7.011660413706647,1.0447785414136115,3375.45947675309,3.3182002177139647,41.71275823469152,-117.94967105126419,301729.21437970246
5.437377193458026,19.426243841486837,5.754279226337801,1.3226881920450717,4265.268182502437,4.230738207012075,39.77079034213635,-124.20267327531384,380352.65083538764
6.7428575558963795,44.48375867101194,5.350396290405169,1.0406332953482076,658.4558764994216,2.608836984612858,38.90199854405436,-123.73384795368234,411292.7357776107
5.447191097549364,30.169481907701336,4.7466947376548365,0.7234476787814348,4630.50351126138,2.118274697175545,34.617657578146755,-123.63065974338976,343612.60034883214
6.35782712614379,11.905371885177887,6.25320451029535,1.0450233454076805,4529.217468815791,3.0036092283625884,37.3743471305146,-116.10357825338768,395995.3649040971
5.135158138977783,46.90465518532781,6.89521840222618,0.9893314075506544,2643.8280742693805,2.8623138351214195,40.3144742923215,-121.93147878241665,329024.7620033277
5.578238797379968,18.47516509771567,6.273321256536875,1.172808725214846,3161.2369651572853,3.3268319918074107,40.67247213495672,-121.01161815361257,378864.0972368056
6.262576451677081,2.98794825440334,8.238831666414423,1.1213466354823454,1142.7839459868685,3.537464172293178,37.83358610011204,-118.20047221371019,460183.7043311783
2.085688360288667,26.224611422697098,7.429787452470418,0.40283549317801526,2294.9424461088056,2.9563529275602516,37.466541515333006,-118.4604568234668,209817.41940574616
4.360657567285397,7.320840776484768,5.692472235282985,1.1090484408856913,1093.2464685070804,2.879645977093637,39.12799636892259,-120.1947050243156,332912.7858404383
4.059254691414409,13.16178862950287,5.681972566192931,0.7993041180991832,207.68572681099562,3.2613599097580637,37.51836402096849,-124.25699793965161,296138.05420486594
3.722244303513316,39.10265450705796,6.469696719485353,0.7156542517102602,4906.425033822557,2.8718356671537513,36.46796986162378,-119.80397424949184,287336.1657419664
4.449715497546633,7.668342482192248,5.161980819574315,0.9623053179252873,1369.8179269800048,2.830008949551606,33.311480608531696,-116.91117384279977,331071.8421397513
7.989882622468792,42.15415544205582,7.166288306532486,1.0821942218060023,3006.230713599393,3.518567469337643,33.69747191929801,-121.94760684674544,457264.1973326921
3.2683377686135135,48.78227169467864,6.361600521843584,0.671853077942635,1571.2268793355288,3.6298889284517863,39.72261694790634,-117.21641989726182,258035.0293075577
6.936556709182962,31.933137120805178,6.256458910858533,1.1409152834115104,1916.045939031131,3.5419831219315467,32.734308613930544,-124.14847180182721,453970.717901231
1.6342604567683905,37.22831879316429,6.686953667770816,1.15266776950632,2049.0316370531464,2.915885143637237,32.996897745077284,-115.21992195685468,172663.73546402226
4.330229940028451,37.392917105278286,7.722829883369059,1.0093952392598995,1741.7289834913129,1.9301055061234085,41.09411399182097,-114.7996079234421,313961.2328295841
5.3255061302100115,51.63320582079269,6.170955352187505,0.8264752739545903,3223.2588207656854,2.9258969568035758,39.18797257781951,-124.2753851657544,361523.88558914943
6.172444662718556,18.418451372282767,5.886959629128616,0.8041243991621416,4808.58772539417,2.6210099936614757,32.54002085818439,-119.72181586193487,368407.1207294898
6.42245315958571,9.305684113377827,7.508719623322579,1.2051864263160454,2200.3097850305417,2.935137490494706,35.46441205637129,-120.1617805976133,463728.6605803265
6.58669447039985,27.477528980630396,6.967550415991135,0.697755462700819,4869.300947865899,2.6644545536411957,39.75152537565768,-115.88116644080493,414008.56472778646
4.302549855503125,28.195740301417118,5.679020159616278,1.2128940921638356,3372.2064629894376,2.989630072267199,36.467207599783926,-118.8927840867673,317625.5029981096
4.0752964146708655,10.073536903103369,6.00518644865902,0.9669601681739126,3074.9673556029443,2.4803621853842177,36.95357931715206,-118.18634530063949,308150.665260411
6.715951762514308,32.268580368701116,6.195380915938799,0.9808331000714285,1261.8088738147228,2.3596412816408106,36.858591079937526,-122.27493996913577,392624.2964482375
4.61739135023677,1.7203614073180225,6.361812944604983,0.658382458917335,408.311458906966,3.611345741285446,34.42027683096089,-123.52935332002919,334836.93934985646
2.4486273533241563,48.311088525165296,4.643400149060886,0.9706566739742827,4274.480374429962,2.5151711933161733,39.35321866003348,-117.37668902817374,192988.86209497068
2.7334255719930387,14.493288168884344,4.45751539219844,1.1227171032022751,2912.5072133269177,3.0001658126281767,33.47856013995301,-118.09324008030572,214548.98672635452
3.161095427996777,3.017570627899782,5.112609977997546,0.7327179824296037,2130.6279258819213,3.4772574233014177,37.31888550269338,-115.97671266016722,245733.59225755243
5.994321488107528,6.520721515217709,5.035261556988658,1.099727173450369,4078.6398782335687,3.4571520631147865,34.11458036086394,-115.85316552557944,382984.5273041448
5.28485147214113,13.252696362261727,5.356175986027497,1.0178024507358046,1621.843874628862,3.3974241024576757,32.94206169098298,-117.98964726027063,369396.5855497456
6.3809707081355365,14.969214598908307,6.634710642090004,0.8712488772335386,3939.7245542259875,3.1514332572507677,33.8608169022481,-118.91638617049712,457439.1278315678
4.1454947073269315,2.6733099743841624,5.831070843675262,1.1709346172982609,1707.0227934884053,3.362001654268425,40.75868189496155,-115.15991730988148,272094.4664159894
5.317079382153429,15.247095421880188,6.196394605010188,0.5595486462042887,4612.317813380401,3.6865440663030773,34.173402815414384,-116.28735864147683,420584.50868275884
6.251180787934674,10.840028561167587,4.775696589957739,1.0693361497487417,1413.0376848383326,3.2125112969976866,35.14450748561733,-115.47575005032422,405550.9013146661
4.381306920559523,20.30966729916045,5.538357797079055,1.3238870316146585,774.0151761153986,2.081398826592908,33.81190048809386,-114.34159101726007,317743.7394055828
5.913550475114823,20.643554605154428,6.58725766174484,1.2879886278201322,3520.673870912118,2.7357333969249518,39.48767846574871,-120.26494212233487,384181.310825087
3.6761481178666973,18.28939477074683,6.5949524581768015,1.0779613441077045,897.9515400173767,3.348185035861044,36.73176708893676,-117.13065337709249,283397.2332072195
4.273892306869857,17.724118060065905,5.275426171812092,0.9396638447738308,4751.878946416029,2.686452033145298,41.46453286712817,-117.41932184768422,304575.01924417
